"unique_id","price_paid","property_type","new_build","estate_type","oseast1m","osnrth1m"
"51D3DC7F-5D11-43E0-B260-E4C296937FB6",2000000,"F","N","L",526027,178129
"6D3402DF-1A55-4096-B60F-BCAEC4F35667",1300000,"F","N","L",526027,178129
"D75C82BF-889E-4216-81AA-256555FA3A6D",1237500,"F","N","L",526246,177926
"F347A717-5EF0-4A7F-B75C-1480DC2C17C2",2980888,"T","N","F",526246,177926
"EB29180D-3E8B-4FB3-B066-AF2E3BB2ADD5",2425000,"T","N","F",526246,177926
"E2937592-D759-425B-BE3A-43DDFAAD8952",3700000,"T","N","F",526144,177998
"0AE0AA3B-6C0E-4D33-A25F-5BAA0C04774F",996000,"F","N","L",526144,177998
"7A778C87-CE81-4287-8C3E-7EDF611F46CA",499000,"F","N","L",526279,178015
"CF6E2F00-B90E-40BF-9700-49686C2AD438",5000000,"T","N","F",526321,177922
"0A6EBF6C-958B-4642-8E95-0181F9BD422A",900000,"F","N","L",526737,178008
"F135F88E-D267-4034-84FE-1BE1FF819DDE",823750,"F","N","L",526737,178008
"48B87961-41B0-4E95-8EAC-7DE66FA8C944",820000,"F","N","L",526737,178008
"D8369E97-F984-4794-9521-FA2CB5418740",1250000,"F","N","L",526768,178113
"5CC848A7-C6B9-451A-A9F2-70B7E5643913",999999,"F","N","L",526730,178153
"AF616F89-D302-48AE-A7D4-CE2F57A7DAB5",1585000,"F","N","L",526699,178183
"B29AD6D5-597C-4F1B-A988-23022B84FBA5",1000000,"F","N","L",526355,177887
"A8326C00-D9FB-49E9-8F8A-0BC9AC2604CE",538000,"T","N","F",526448,177984
"87353350-E10A-4F82-9A1C-2C100B74F6DB",1495000,"F","N","L",526614,178109
"7688D099-83FC-4276-A00F-5A0767B3639C",910000,"F","N","L",526687,178030
"98714125-0884-42BB-8ED4-44C576568135",849950,"F","N","L",526687,178030
"870E5B7A-D7C6-44B9-9B84-2176792555EF",525000,"F","N","L",526669,178049
"ED17045E-B107-409E-9474-722429AD98C1",495000,"F","N","L",526629,178093
"75A0E237-A07E-441D-A72E-E89F8D45AC13",715000,"F","N","L",526526,178076
"7BED4653-1922-4FC2-861A-E620048D20AB",710000,"F","N","L",526526,178076
"1A917EA2-E8FC-4AD9-BEA9-09B6A9D3CEC3",450000,"F","N","L",526526,178076
"B4F990B3-8CD8-4D0D-BFC7-3CE0A2B7D751",635000,"F","N","L",526526,178076
"938EDE2D-409A-4504-9CCA-339B313D9B66",1400000,"T","N","F",526490,178090
"0FE6E8B6-B08B-47B8-BD23-CBE47CCA6A69",2950000,"F","N","L",526458,178130
"25E4371B-6DA0-4D25-979E-CB1BD5C1A5DD",1450000,"F","N","L",526428,178169
"F4328612-1F9D-46AC-84EF-AED31A549845",499950,"F","N","L",526428,178169
"89170F2B-E107-4719-840C-FD2E5D6DC839",1393000,"T","N","F",526296,178265
"6251C346-7466-40F9-9F58-36FDFA7323E4",492000,"F","N","L",526364,178169
"AE9C03A2-A096-4197-806C-908B54895DEB",1395000,"F","N","L",526364,178169
"5B5FE92A-45E2-4CFE-A6BC-BDA405C2E3D2",365000,"F","N","L",526374,178176
"02ABEE80-17E7-473A-995D-84FCE14A193B",525000,"F","N","L",526411,178132
"45E9EBA8-4E7A-4D6C-B9EE-402613F27590",545000,"F","N","L",526443,178086
"505909D0-0E3B-4CF5-AC82-3DEF1AFC8209",900000,"F","N","L",526443,178086
"BA2B9B24-3507-4ECF-AA4A-A6E62E097C59",108191,"F","N","L",526443,178086
"EFDC4D13-C3B9-44BE-A8E9-A4BFAD864BB1",1410000,"F","N","L",526443,178086
"B311F0F1-60AC-4F1C-A929-C0BD55295DCF",1025000,"F","N","L",526394,178142
"72C5CE02-424F-4DEE-B002-8BD877B19B87",2650000,"F","N","L",526392,178237
"D994FCF7-2D86-4E80-A0B2-6C1703B6A61D",850000,"F","N","L",526354,178277
"BAE3C3C2-8F0B-4919-ABD7-9B60E64CFE4F",3800000,"F","N","L",526354,178277
"947D0363-A61A-42B7-A972-8F7CD8482220",2750000,"F","N","L",526354,178277
"8F9B44FC-D8FB-43B6-B270-85443F0828BA",4500000,"T","N","F",526307,178358
"D00F6BF3-CBE3-45C4-B9A1-371634C75696",2250000,"S","N","F",526312,178390
"4A0E16EE-4124-4D32-9914-398872787F68",6200000,"T","N","F",526254,178358
"FDE516BD-8FCF-448F-A86E-5FC408076A77",465000,"F","N","L",526411,177948
"CBDE08DF-8A0B-4AF3-8F9E-9843D2BD43BB",5950000,"T","N","F",526424,178026
"8C243486-812F-4B04-9FDB-8592B20C1AA2",11500000,"D","N","F",526344,178086
"88F19872-4D71-4848-BF69-7DEB60E9A8C0",7600000,"T","N","F",526385,178105
"4A3C0821-C7E4-4BB0-BCED-D3BA187FA7A3",500000,"F","N","L",526351,177829
"325FBF35-A4C6-44EE-8994-E4C68E6945D3",780000,"F","N","L",526351,177829
"EDEAE557-D2AE-4DD7-A2C0-A9DF37676FE3",480000,"F","N","L",526351,177829
"A9DC9FB7-05DD-44A5-819B-EEBF401DF271",975000,"F","N","L",526351,177829
"F1166B73-F735-4E05-BF19-F0DABEB0813C",2425000,"F","N","L",526351,177829
"D5F3464A-5477-433C-99A2-C023D9563EDC",484150,"F","N","L",526351,177829
"DC0BFA62-8FAD-4853-8F90-009877164032",750000,"F","N","L",526351,177829
"FD7E2EC3-8131-40CE-AC30-A48BAE724F6C",2475000,"T","N","F",526222,177703
"915EF6E8-4C0F-40C9-A038-6CD7A767FC94",350000,"F","N","L",526222,177703
"2A289EA0-2182-CDC8-E050-A8C063054829",330000,"F","N","L",526405,177886
"F0264ED5-9C80-4D49-BEF7-A6E45D4F44B7",1438000,"T","N","F",525918,177458
"21A133EB-AF42-40A1-BB67-CA00A4C4F87A",1460000,"T","N","F",525914,177436
"169A1A44-A27C-4EAB-9DA5-198C47064CB0",265000,"F","N","L",525934,177506
"96688204-48EA-4806-BEE2-8492A9915CE7",355000,"F","N","L",525922,177386
"1476B1F5-88A0-459A-90EB-E263339DCEF1",2050000,"T","N","F",526213,177819
"D3E7D5AF-BA87-4ED7-B474-156BC1CA5F22",850000,"F","N","L",528002,178573
"2A80BC28-C889-4E1A-A00B-87BD1D5D3A65",325000,"F","N","L",528002,178573
"797B0719-510A-4A41-A6FA-D4AF025C2D96",317500,"F","N","L",528002,178573
"7836FA19-1C21-4E8B-93BB-ADAFD0A57013",550000,"F","N","L",528002,178573
"C3743C77-547A-4595-BEB1-A4C609E84864",490000,"F","N","L",528002,178573
"04841459-B8C8-4F2F-92D5-F51C560459A1",595000,"F","N","L",528002,178573
"645264F8-A2FA-46A7-BBD1-F56B56205869",725000,"F","N","L",528020,178478
"D46D6EE2-61B9-4628-A660-19EA0560EFF2",240000,"F","N","L",528020,178478
"52815A08-82AD-42F4-9C96-39DFF26ED086",795000,"F","N","L",528020,178478
"2E5409D4-5F6D-4D42-B072-A3586C20F87D",910000,"F","N","L",528020,178478
"B9DCAC78-0B05-460C-9975-6639B56E75D5",330000,"F","N","L",528080,178429
"A95D7102-9F48-4865-AD45-3E1CBA47234F",340000,"F","N","L",528080,178429
"533B3BB1-1827-4C02-B69B-AE14209B86DB",960000,"F","N","L",528064,178520
"70DD40AB-9465-4295-8A7C-EDD13F13F1AB",1825000,"F","N","L",528053,178580
"05BAA799-3D7F-4D24-99ED-891EA2768CE6",1250000,"F","N","L",528053,178580
"A8AFF3C7-D9C2-4437-B8BA-83C892875748",2900000,"F","N","L",528100,178599
"122434ED-F90E-4731-ADB5-4DDAB1C8B982",1365000,"F","N","L",528113,178526
"98835C5D-AE22-4290-A4FB-D1920A3E5D8C",1800000,"F","N","L",528113,178526
"0C9A4F7E-0817-455C-813A-02F76590D84B",430000,"F","N","L",528076,178467
"7D140309-B816-4F31-A427-93BA0184E7C1",3318171,"T","N","F",528118,178860
"1EE572FC-C101-4106-B676-AB94FC8D71A3",8000000,"F","N","F",528101,178847
"907AB16C-0784-46AB-B2DF-724B95570003",1250000,"F","N","L",528121,178797
"68E5D817-2920-40F5-AD00-B79CDA676CF2",125250,"F","N","L",528117,178715
"FC5E4ED6-0BB1-4C99-B198-8B2C858F1BC9",1000000,"T","N","L",528122,178671
"FDD29F72-F2A8-46BD-80D4-CCE927A2F920",1350000,"F","N","L",527678,179178
"F5313C84-60EA-4B3A-A61D-83CE8EBEE86B",159650,"F","N","L",527678,179178
"78BD2BBF-F921-414F-B7A9-4190A2299C19",1216000,"F","N","L",527628,179168
"7E02E0AC-0EF5-487E-8C69-E8A8A8A1B847",270000,"F","N","L",527628,179168
"C6644FAF-4027-43B5-8B57-C91E637EF3B7",1200000,"F","N","L",527755,179122
"4EF080CD-B8B7-4FBF-909D-CC699258E0EF",1900000,"F","N","L",527573,179134
"DC64E3A2-7EE0-4DA9-B3A3-8DD6A921122F",1900000,"F","N","F",527884,179011
"35880AD8-D79F-469E-BC54-55E98AC8BB64",375000,"F","N","L",527881,178996
"6A11D970-877B-4AF0-9B51-F2BF07CC1CD7",525000,"F","N","L",527881,178996
"07C9DC66-7D51-4EA5-93DB-02267819F138",1550000,"F","N","L",527634,179071
"48276356-FE28-402E-819A-8A7FD3C6A2C6",2050000,"F","N","L",527634,179071
"949FB133-FE41-4DC8-A2D8-3C05647C088E",3413000,"F","N","L",527656,179021
"60DF6D93-1EAB-48EF-9C6E-A369919CA296",770000,"F","N","L",527668,178963
"76B9FFF7-94B2-4317-9981-09A42EBC751B",2000000,"F","N","L",527668,178963
"DCA13B32-59B6-456F-BB3D-05A5A10A899B",2114250,"F","N","L",527553,179057
"966A31AB-6891-4A9E-9D9D-9144355C50F4",184000,"F","N","L",527567,178958
"C4AE7496-FB64-45F9-A534-EB1656B02A8F",2000000,"F","N","L",527567,178958
"F945B146-FED9-4208-A56D-164799D076D6",680000,"F","N","L",527567,178958
"83E60B75-B37D-42DC-8EB0-2A32C7C2CC9E",1912000,"F","N","L",527552,179009
"46C2F8E6-702E-425B-975D-3F4EA1BE2D83",1050000,"F","N","L",527552,179009
"759EB656-7990-47D6-B031-A69EFAEA88BA",1555700,"T","N","L",527810,178857
"DB1126D7-5E05-482E-8D15-B24F6B467CC3",3830000,"F","N","L",527810,178857
"B9C5FA26-BB78-4479-95E7-E826558CF17B",5300000,"F","N","L",527731,178880
"6B58FCEA-6810-4F12-9A74-353FB9096A6A",2625000,"F","N","L",527731,178880
"F459245C-CC41-45D9-9747-55E3477BEDCF",5350000,"T","N","F",527722,178871
"ECB3CECD-D648-486C-8931-2EB674A2FD2E",4750000,"T","N","F",527670,179020
"965DB55D-0BB5-431E-8476-84F3D1885FE8",2500000,"F","N","L",527670,179020
"905923F3-9FCC-4FA5-9DFF-2CEE75F8891E",570000,"F","N","L",527794,179288
"02CDD9CB-E447-4BED-81CB-252DDA182D43",1235000,"F","N","L",527794,179324
"B115E345-96CF-4656-9EC8-5C792FA3E022",1650000,"F","N","L",527817,179378
"2C3F14FF-34CC-485E-B70D-4040DAE6EDF0",2175000,"F","N","L",527828,179082
"8780B143-88C1-4A5E-BB4E-811E003FE463",8000000,"T","N","F",527828,179082
"3DD3E929-16ED-4F33-B472-936B93DF4E1E",3588000,"F","N","L",527845,179005
"AEA6BB06-B2BE-4217-879E-10CADAC0088E",735000,"F","N","L",527845,179005
"68DF660E-2FBC-4929-90BC-8C37019D0E28",2400000,"F","N","L",527862,178853
"B8B57AF1-30CA-46EB-ABAA-8A8C14F9A12F",1495000,"F","N","L",527704,179065
"F55236B6-B869-44A0-A0F8-8CE996C58063",1460000,"F","N","L",527718,178970
"3780102C-F054-46F3-9327-564E0FFBFD3C",1950000,"F","N","L",527718,178970
"A37E9FA0-3F93-486D-8E42-DEC83E46407B",1437000,"F","N","L",527718,178970
"2E84AAAD-0B05-48B2-AEDE-87439FDF9875",293000,"F","N","L",527725,179191
"B0C3466D-86D0-4E50-B300-AD4F123C6295",1875000,"F","N","L",527725,179191
"5DFFD347-2188-426C-BC55-7F6E6E791EBC",1325000,"F","N","L",527725,179191
"E6340264-438C-4003-8BC0-29FE9A9F3DB1",2000000,"F","N","L",527699,179267
"184BD737-FB41-4F00-997B-7C14A7F0FA2E",435000,"F","N","L",527699,179267
"B65D4FD8-1935-455A-9ADD-1089E6FA6A54",1423700,"F","N","L",527773,179415
"9F05E3E2-2A48-4D34-AFC8-399EAE7D13B6",430000,"F","N","L",527731,179432
"2E24F872-475E-4E6B-995D-69127223FEEA",405000,"F","N","L",527731,179432
"4ED1BC1C-1A01-49F8-BC01-2A3A1D90135A",585000,"F","N","L",528100,178907
"DFF8E00E-EB35-4BCB-9ED4-4A308A023D4A",1602761,"F","N","L",528119,178944
"93E6821D-F11A-40FD-E053-6B04A8C0C1DF",985000,"F","N","L",528095,179092
"B6F0994C-E540-40CD-B132-288FDD80AD52",800000,"F","N","L",528095,179092
"0BBBD133-FA5D-4681-B729-6E4E38AFD122",1290000,"F","N","L",528099,179057
"501E7FF9-B884-4B11-82F8-8C63E53A71D3",5151000,"F","N","L",528018,178859
"576E62EE-8A04-48CD-AD92-68A0992304DB",1650000,"F","N","L",528078,178877
"34BE09FE-E123-4DB5-B61A-1CC494849866",3143750,"F","N","L",527969,178874
"C8405E18-ECEF-4077-BCE0-052F33ADF22E",3950000,"F","N","L",527969,178874
"1AFAE05A-663B-467D-8D0F-7A508233B929",1100000,"T","N","L",528038,179117
"67B172F7-AF20-4B5C-85AB-D3001657206C",750000,"F","N","L",528033,179242
"3B3559AD-8F32-4AFD-B97F-9C58C1FF971A",1500000,"F","N","L",528017,179306
"FBA473EE-A87E-4491-8159-71B664A2400F",2550000,"F","N","L",527874,179502
"F20BA188-5C83-4EB4-AB2B-83A7A38DCA37",5250000,"F","N","L",527869,179582
"6DD1F02F-483E-4F67-8D11-EFCD528398D9",2650000,"F","N","L",527799,179545
"019B0A4E-313A-46C9-A956-4D27859E6FAE",2550000,"F","N","L",527799,179545
"66A0129F-4C21-4095-B319-F89F1CC25BA1",1950000,"F","N","L",527799,179545
"52F00664-D74B-46DE-B80E-719A1CDE3984",530000,"F","N","L",527910,178982
"1CC39DBD-AB08-4921-9569-AA4A4DAFE258",1292000,"F","N","L",527753,179511
"66E32799-1B25-467B-A67A-E3107295750D",245000,"F","N","L",527730,179482
"F6A399DE-399E-4532-9298-8767FE2915B3",375000,"F","N","L",527730,179482
"CF44DAEE-06BE-4490-8768-636211B294BC",3725000,"T","N","F",527382,179200
"04DC9B71-4984-48FB-A6F8-8C9C8E4ED0EF",495000,"F","N","L",527432,179153
"A252B142-B6A1-47D9-B876-74EB4B37587F",2650000,"F","N","L",527432,179153
"2814936F-1A3D-4598-8111-0F69B2CD02B3",1060000,"F","N","L",527432,179153
"A2E01529-7978-4E5A-B53B-277EDFB6D9DB",1326600,"F","N","L",527432,179153
"4E0EE647-F217-41BF-AAE2-9FC1811F6F4C",635000,"F","N","L",527432,179153
"5060DD41-0C24-4DA2-AC6F-F8973DF8ABAF",775000,"F","N","L",527476,179113
"8BA8ADB4-C046-4F59-8F38-C73196B3EF1E",925000,"F","N","L",527476,179113
"ACE59EE1-71DE-460F-9D8F-75A3D081F3CB",2698000,"T","N","F",527429,179239
"24D9C72D-0551-43E1-9134-2B02060B7FCE",750000,"F","N","L",527387,179253
"D505FFF0-2C95-4DCD-8B16-6FF9BAB063CF",1200000,"F","N","L",527387,179253
"F5FCDA02-1819-4749-8213-437BC5876611",600000,"F","N","L",527387,179253
"8075E6A6-010D-4C6A-A304-F267E27396D3",850000,"F","N","L",527566,179269
"B476F6FA-0D91-4A64-BA07-13D7EE0755FE",940000,"F","N","L",527519,179302
"72FE9020-7D70-45B9-923E-BBB8AC8D0CCF",987000,"F","N","L",527519,179302
"3F280552-9A95-4D68-858F-BF856F28034C",1100000,"F","N","L",527482,179318
"761F42CC-A3B3-4678-98A0-8A9725317033",1200000,"F","N","L",527592,179312
"719A4E0A-8D69-45C6-9350-CFDBDDE671CA",6300000,"T","N","F",527222,179303
"7DDCB8F7-BCC2-4B4F-B8DA-F21C4D1EA557",391500,"F","N","L",527262,179246
"5DD32E69-DDF1-4ADE-807D-880FA5BB2933",4020000,"S","N","F",527394,179156
"BD3322B9-040E-4BFA-91C9-5A3D26E1F828",935000,"F","N","L",527172,178803
"00194463-63FB-446E-B2AA-27858C4DC9A8",700000,"F","N","L",527191,178846
"D6E0FB8B-B90A-4AF1-A8D1-482731B87B40",900000,"F","N","L",527191,178846
"36479044-E733-4B9F-BC5C-DD0B19A4722F",1005000,"F","N","L",527191,178846
"2F4C92E1-ECD6-4807-B577-961BD9FEF4E2",3750000,"T","N","F",527124,178989
"669C30E9-1B70-42F0-8E47-6F508B622BF6",705000,"F","N","L",527268,179058
"56A24342-2659-49AE-A329-19B5EBD8703E",100000,"F","N","L",527268,179058
"D02E64E6-4B51-45DC-AE85-A89067C7C27E",2250000,"F","N","L",527268,179058
"32A5E506-D78D-4E87-9DE6-C5438579BB15",2000000,"F","N","L",527284,179095
"DED4401B-9660-48B3-866A-36CC4B29C9FB",2102500,"F","N","L",527284,179095
"15C636D4-4270-4B9E-B6E7-674B830F90BC",1378505,"F","N","L",527284,179095
"8826F930-E6F5-451A-B90C-E9551F4B049F",12000000,"T","N","F",527406,179053
"869343CF-032D-49A8-A452-76CB259F15BE",850000,"F","N","L",527251,179023
"67C30AAB-D5BF-4693-9EF3-B5212644361C",1273900,"F","N","L",527251,179023
"CCBD5F82-1384-4538-A338-5619558E79DB",1575000,"F","N","L",527251,179023
"50229BB9-F08B-43AF-9D8A-8663A8A3E10D",226500,"F","N","L",527264,179095
"2CE62F39-7767-4A7A-B17B-B34C16DAAB83",734000,"F","N","L",527264,179095
"F0816070-FCEE-41AB-A1DE-3F2135BC400E",1255000,"F","N","L",527264,179095
"B5805BCF-8AC5-4FCD-86D1-55284E82144F",197500,"F","N","L",527230,179048
"9BBD123E-AB31-44B1-9A0A-30ECAF94CE7A",560000,"F","N","L",527230,179048
"CE470520-6AD0-4AA7-9E61-E9593C5A32CB",610000,"F","N","L",527189,179044
"0626ACB2-DA4F-4834-90E6-BECB4594DC10",421000,"F","N","L",527189,179044
"E811C1DC-27AA-4812-BAE2-92C30A80C153",4500000,"F","N","L",527189,179044
"8370CADF-4B0D-41AF-B345-38BA9C3C02BD",1620000,"F","N","L",527189,179044
"A47984ED-171B-4415-8AB9-ED20A386683F",150000,"F","N","L",527189,179044
"78F83D48-EEF6-4F8B-B8F6-B2824A46AC38",2475000,"F","N","L",527189,179044
"246707B6-BDEF-49DA-AB6E-68D538422711",1175000,"F","N","L",527203,179001
"E3ED1527-877B-4041-A62C-81D8C5AEF950",850000,"F","N","L",527203,179001
"C30187AF-F8A3-46A0-94A6-40E23C383368",1455000,"F","N","L",527232,179022
"15E46717-3330-4DDD-9976-51BB04A20094",1003000,"F","N","L",527271,178915
"5C0F27E0-D292-4C29-AFFE-AD14E5E241E7",7400000,"T","N","F",527271,178915
"732FF8E4-553A-49B8-9598-DF6D56186054",5300000,"T","N","L",527271,178915
"BA21A190-6971-4502-A2FF-ACB8C38EE8C1",10500000,"T","N","F",527271,178915
"601E4767-357D-4265-8BEC-BAF42E2C9D8B",1655000,"F","N","L",527356,179126
"001564F6-09E4-4F53-8ED0-9CBA739D4A65",850000,"F","N","L",527356,179126
"E22527C4-6416-49BC-8224-9E65E6410D4F",425000,"F","N","L",527356,179126
"F992573E-2CC5-43AD-A67E-69B35B239857",1100000,"F","N","L",527313,178833
"A296FCF7-64B0-470F-A35E-DD8119A67656",480000,"F","N","L",527313,178833
"DEC0CA3C-0C73-4DFC-BCB0-9AFC55ADFF83",2000000,"T","N","F",527362,178907
"67550416-2877-4A4C-A3FE-C35A67161AC6",3000000,"T","N","F",527520,178956
"1BAA4171-8BFE-48BC-AF3F-047FEAB120FA",4180000,"T","N","F",527520,178956
"2BC3A053-9F8E-4704-9C55-7CD75AE12254",499000,"T","N","F",527357,178940
"B1F2DD22-F2F4-4088-AA0C-3014416FAB12",1800000,"T","N","F",527357,178940
"BEF40BB5-E73C-4C12-91FF-AAF155701EFA",930000,"T","N","F",527406,178908
"2F7FA79E-4136-41A8-9013-93F849206FC9",2675000,"T","N","F",527434,178888
"66FDF6C7-2A57-418C-AAF9-5BDADB9CCD10",2900000,"T","N","F",527457,178896
"A7B36292-A5F8-4991-9DCB-14584AC6B77F",2910000,"T","N","F",527504,178893
"85C3F6CC-091F-4906-90A2-2392BE3BD7A0",4600000,"D","N","F",527584,178773
"F9B720E4-AB33-453A-A21C-CE11B18DD058",2675000,"T","N","F",527584,178773
"9D6BA21A-E756-46A7-8AEB-32218AF81E97",2700000,"T","N","F",527584,178773
"ACAAEF24-8D53-483D-92CE-6C2EC3D09DC4",2400000,"T","N","F",527584,178773
"75D94CBF-265B-49C0-B468-0EDD467346BE",2900000,"T","N","F",527387,178815
"7CB80408-E3DB-4321-BFD5-E08354F34696",2200000,"T","N","F",527329,178831
"3A64BC04-3761-4C6B-904A-D0E9AE8ED1EB",452500,"F","N","L",527530,178682
"97B09DD8-B279-433D-B8C5-3B45707A3175",605000,"F","N","L",527530,178682
"3BD6413D-D242-4699-B9F2-13D6DDCC6EBC",568107,"F","N","L",527496,178703
"120B06F6-1BE2-4D85-826B-3881841EB9AC",305000,"F","N","L",527485,178756
"9C5FB1C4-13D0-44AA-A631-6DDE1FE67050",3225000,"T","N","F",527589,178678
"FB1CA8AA-666B-4C26-A4A8-80D42B89E557",1880000,"T","N","F",527613,178798
"ED6BCE1D-F019-4B6B-A077-A55CD569F84A",1500000,"T","N","F",527613,178798
"BC660380-4000-4F16-A2CC-2992E62A1135",1200000,"F","N","L",527569,178848
"EFA13438-CD97-48BE-879E-DBCFB6ADF06A",1800000,"T","N","F",527564,178820
"19FA3CBD-91DC-440C-ABBB-4F4282DECEDF",1450000,"T","N","F",527564,178820
"ED3490DC-7D00-4E43-A0C7-7FEEDE32CBCC",1000000,"F","N","L",527564,178820
"75748ADF-3B17-4320-8686-31A27CBCFF36",2925000,"T","N","F",527530,178863
"55DFF120-F304-4A34-9972-B43A16F86330",2150000,"F","N","L",527567,178886
"74F17ED0-767A-4FF5-BDB3-BC8A0BD39131",1960000,"F","N","L",527567,178886
"63342A67-36E2-4AD1-B861-B4614A6DE7D6",3550000,"T","N","F",527640,178809
"A0A7A7AE-46E6-4B68-A772-4796B6A3F53E",1950000,"F","N","L",527678,178751
"EFB3C37F-0CCE-4A69-9AC9-504D18D55F0A",3450000,"T","N","F",527667,178820
"CECC619E-54AA-49AE-9548-F871F79A24C7",440000,"F","N","L",527802,178699
"3D81EE1D-6462-47EF-88FB-64913EA13495",305000,"F","N","L",527802,178699
"FF096D68-353D-4681-B178-BBA68648F0DF",449950,"F","N","L",527802,178699
"ED50E47E-D8D5-420D-9ACF-E54FC3C10D94",2950000,"F","N","L",527775,178741
"C30D06F4-6C50-4F31-8EC3-C3802FBD602D",980000,"F","N","L",527756,178807
"4FB18A7A-D14D-4255-AF3C-9B84271887F2",1200000,"F","N","L",527756,178807
"2CA8E5A6-3DA8-4118-BBD5-F132B80A0C6F",2690000,"F","N","L",527853,178839
"5EB1D00A-AD86-43C6-B80A-4077EA472718",1795000,"F","N","L",527853,178839
"EDC34327-B1ED-4503-A844-974D6B67220B",1350000,"F","N","L",527853,178839
"D369E228-B34E-42F5-AD4D-C6811F755DC8",1800000,"F","N","L",527823,178780
"7CC5AC33-2B75-4BC8-BEED-8AEF2689723E",400000,"F","N","L",527676,178586
"B1BAB721-BB00-44D8-96AA-E7409FD1A64F",1400000,"F","N","L",527676,178586
"38992F28-EB96-4C93-A5C3-A17025B412A0",1295000,"F","N","L",527743,178650
"713B229C-D9B7-4359-84EA-6BEB674E6960",910000,"F","N","L",527743,178650
"71F43527-A586-40DE-8FE4-4A806D189B67",675000,"F","N","L",527779,178635
"9AFCA936-CF37-4FA6-86E3-05DE4AD76F4B",1400000,"F","N","L",527709,178571
"58154977-9005-4EB8-B3D2-0D4F73B6D0D0",1500000,"F","N","L",527782,178577
"5F252279-B71B-4DBA-B70B-6B624A1DCF2B",997500,"F","N","L",527774,178607
"51F5D5CC-FA45-49B3-BB42-3F4DE787FC8D",1100000,"F","N","L",527807,178592
"6A7101D6-A087-4C8B-A4D0-EC74CAFBE4DA",176850,"F","N","L",527816,178648
"F7305396-9552-449F-BB7E-E172543C07A8",935000,"F","N","L",527816,178648
"0A6D6197-53D4-43D2-814D-F92EB472382B",2850000,"T","N","F",527752,178550
"7FC4F935-08A1-4DF9-8370-2F84726A693F",435000,"F","N","L",527494,178640
"2F716135-26E6-4E0C-8151-E410BC458A52",350000,"F","N","L",527494,178640
"71F16F21-F4A3-48BC-BE3D-D24A2BF12218",365000,"F","N","L",527494,178640
"40129ED6-D399-46DC-8821-CD2FCAB59D47",362500,"F","N","L",527494,178640
"27871CB2-FF6C-464E-A0B9-BC6C94F6B318",435221,"F","N","L",527494,178640
"F5083EFC-BAD0-46E3-9167-A8444BD96D93",360000,"F","N","L",527494,178640
"BD1D08F1-FFB9-45BC-9A0E-FF33565584A4",325000,"F","N","L",527494,178640
"7C014A64-10DB-4525-967B-4E8E715DB5A2",328000,"F","N","L",527494,178640
"04167DB2-EE67-4786-9F46-E7ABA4035D18",317000,"F","N","L",527494,178640
"44AB4843-6CB0-40FA-8514-8018FAAAD606",325000,"F","N","L",527494,178640
"E2B47A9B-B63E-4026-B4C3-147D6E3C1A05",495000,"F","N","L",527494,178640
"F784D3D3-FB14-48BD-80D3-4A058E3B9EA5",350000,"F","N","L",527494,178640
"9A7DB58A-56DC-4EE6-98B0-930157C6A3D0",362500,"F","N","L",527494,178640
"034A3CF5-AD16-46E1-8CA9-8B4E7C2B601C",575000,"F","N","L",527494,178640
"80CB87C9-49F7-4587-A019-9858EFFBF22A",500000,"F","N","L",527494,178640
"7744ED8E-F74D-420C-8D55-B8554C6D986A",390000,"F","N","L",527494,178640
"215ABFD2-AF91-4E27-A08A-4EBCD50F73D2",440000,"F","N","L",527494,178640
"235FFABB-F05A-4852-AC86-CAEE733BF17A",3000000,"F","N","L",527625,178538
"0923E044-20E5-433F-BAA5-A00F1D1A9BD4",545000,"F","N","L",527625,178538
"BBF7A999-8992-4421-AA7C-C6934EF40C15",460000,"F","N","L",527494,178640
"B66D9426-A09E-49D5-8A90-229EFF88AB89",795000,"F","N","L",527610,178556
"5EAA3EF0-CFDE-4B72-A312-A39503ADC47B",815000,"F","N","L",527610,178556
"BF90E5B3-EE87-42C4-88FD-5D8BE4174179",975000,"F","N","L",527610,178556
"30F4E137-1665-4AEA-876A-3ED6C70505D5",1288800,"F","N","L",527610,178556
"2A1ECE39-94A4-43CA-BBDC-9BF69EDE99B3",1200000,"F","N","L",527599,178568
"8ADD771B-E2C7-4630-AEAD-EC9E6B09CD84",1850000,"F","N","L",527660,178512
"364D1777-D405-4069-8ECE-C755B705A8F7",600000,"F","N","L",527660,178512
"C302BCD3-0C4C-4C52-A799-9090F34DD3B9",228000,"F","N","L",527320,178638
"97919A1E-8271-4809-88E3-BA35B4522324",295000,"F","N","L",527320,178638
"ED2DB595-8EFB-4BF1-9383-00BC8B3442A6",180000,"F","N","L",527320,178638
"79155B4D-00CD-45E4-8DF6-991827368382",195000,"F","N","L",527320,178638
"C0EAAD25-8823-41DF-A9FC-0E5344C01CA0",250000,"F","N","L",527320,178638
"25FD3498-2DFD-45D6-B40D-1D87C733B7FF",242000,"F","N","L",527320,178638
"12FEEAFE-E3A3-4566-9D0D-8064001EE28C",200000,"F","N","L",527320,178638
"35D8DB14-D01A-420F-9E35-5941C39084A2",222000,"F","N","L",527320,178638
"AF249DEC-9EFD-418A-8A63-3E616622C206",242000,"F","N","L",527320,178638
"B60735B7-CD16-45F0-99BD-FA3109F2EC2C",423000,"F","N","L",527320,178638
